date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:53:16	246639/246639	---M--	200	added ('OK')	image/jpeg	etag:%22263546c07fa4a65abe65d94796b81850%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66de66aa66aa7e0e091adde1_Meeting.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66de66aa66aa7e0e091adde1_Meeting.jpg	(from https://www.themulia.com/mulia-blog)
01:53:17	156031/156031	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:07:09%20GMT	https://www.themulia.com/blog/luxury-bali-wedding-decor	D:/Website%20Work/test2/www.themulia.com/blog/luxury-bali-wedding-decor.html	(from https://www.themulia.com/mulia-blog)
01:53:17	1441964/1441964	---M--	200	added ('OK')	image/jpeg	etag:%2201d929621b98d774278faaaba3dac461%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/6703920aa4dea58122d84a1b_bali-dreams-extravagant-wedding-decor-at-mulia-bali.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/6703920aa4dea58122d84a1b_bali-dreams-extravagant-wedding-decor-at-mulia-bali.jpg	(from https://www.themulia.com/mulia-blog)
01:53:17	168363/168363	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:08:12%20GMT	https://www.themulia.com/blog/unveiling-101-family-moments-at-mulia-nusa-dua-bali	D:/Website%20Work/test2/www.themulia.com/blog/unveiling-101-family-moments-at-mulia-nusa-dua-bali.html	(from https://www.themulia.com/mulia-blog)
01:53:17	217914/217914	---M--	200	added ('OK')	image/jpeg	etag:%22a0a476790784cfa1bee5fd3fc2e1e607%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66ff947f6a37e16bec229333_unveiling-101-family-moments.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66ff947f6a37e16bec229333_unveiling-101-family-moments.jpg	(from https://www.themulia.com/mulia-blog)
01:53:18	159729/159729	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:08:00%20GMT	https://www.themulia.com/blog/a-day-in-the-life-of-a-butler-unveiling-the-secrets-of-luxury-hospitality-at-mulia-bali	D:/Website%20Work/test2/www.themulia.com/blog/a-day-in-the-life-of-a-butler-unveiling-the-secrets-of-luxury-hospitality-at-mulia-bali.html	(from https://www.themulia.com/mulia-blog)
01:53:18	1538114/1538114	---M--	200	added ('OK')	image/jpeg	etag:%224e290f30a2b9874d98efb41fa0d12d1b%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/67038f74042f355ed719e697_a-day-in-the-life-of-a-butler-unveiling-the-secrets-of-luxury-hospitality-at-mulia-bali.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/67038f74042f355ed719e697_a-day-in-the-life-of-a-butler-unveiling-the-secrets-of-luxury-hospitality-at-mulia-bali.jpg	(from https://www.themulia.com/mulia-blog)
01:53:19	212942/212942	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:25:09%20GMT	https://www.themulia.com/blog/how-to-best-enjoy-your-staycation-in-mulia-bali-based-on-your-zodiac-sign	D:/Website%20Work/test2/www.themulia.com/blog/how-to-best-enjoy-your-staycation-in-mulia-bali-based-on-your-zodiac-sign.html	(from https://www.themulia.com/mulia-blog)
01:53:19	0/-1	---M--	301	error ('')			https://www.themulia.com/mulia-privilege	D:/Website%20Work/test2/www.themulia.com/mulia-privilege.1d3.delayed	(from https://www.themulia.com/mulia-blog)
01:53:19	7143/7143	---M-Z	200	added ('OK')	application/javascript	etag:W/%221be7-uybpnoc0dEZWiAjuoaAPG6554Ns%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-modal@1/modal.js	D:/Website%20Work/test2/cdn.jsdelivr.net/npm/@finsweet/attributes-modal@1/modal.js	(from https://www.themulia.com/bali/weddings)
01:53:20	2353765/2353765	---M--	200	added ('OK')	image/png	etag:%22a47bedb126fa5942c915712669ce5bf2%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66dfb0e4cd76723792edca72_ss.png	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/66dfb0e4cd76723792edca72_ss.png	(from https://www.themulia.com/mulia-blog)
01:53:20	0/-1	---M--	301	error ('')			https://www.themulia.com/mulia-privilege	D:/Website%20Work/test2/www.themulia.com/mulia-privilege.1d6.delayed	(from https://www.themulia.com/bali/weddings)
01:53:20	148720/148720	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2013:11:06%20GMT	https://www.themulia.com/bali/weddings/wedding-rfp	D:/Website%20Work/test2/www.themulia.com/bali/weddings/wedding-rfp.html	(from https://www.themulia.com/bali/weddings)
01:53:20	159172/159172	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2003:52:34%20GMT	https://www.themulia.com/bali/weddings/gallery	D:/Website%20Work/test2/www.themulia.com/bali/weddings/gallery.html	(from https://www.themulia.com/bali/weddings)
01:53:21	166242/166242	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2017:43:48%20GMT	https://www.themulia.com/bali/mulia-resort/events	D:/Website%20Work/test2/www.themulia.com/bali/mulia-resort/events.html	(from https://www.themulia.com/bali/weddings)
01:53:21	275186/275186	---M--	200	added ('OK')	image/jpeg	etag:%22476c67ddfe1252ea2d60d45ad9c8bb83%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd4c/665824abe31f3facc00ed73d_harmony%20chapel872.jpg	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd4c/665824abe31f3facc00ed73d_harmony%20chapel872.jpg	(from https://www.themulia.com/bali/weddings)
01:53:22	145483/145483	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:03:24%20GMT	https://www.themulia.com/bali/bali-wedding-offers/seaside-wedding-proposal	D:/Website%20Work/test2/www.themulia.com/bali/bali-wedding-offers/seaside-wedding-proposal.html	(from https://www.themulia.com/bali/weddings)
01:53:22	145298/145298	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:03:22%20GMT	https://www.themulia.com/bali/bali-wedding-offers/harmony-wedding-package	D:/Website%20Work/test2/www.themulia.com/bali/bali-wedding-offers/harmony-wedding-package.html	(from https://www.themulia.com/bali/weddings)
01:53:23	146314/146314	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2018:18:43%20GMT	https://www.themulia.com/bali/bali-wedding-offers/eternally-yours-wedding-package	D:/Website%20Work/test2/www.themulia.com/bali/bali-wedding-offers/eternally-yours-wedding-package.html	(from https://www.themulia.com/bali/weddings)
01:53:23	145910/145910	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2017:05:47%20GMT	https://www.themulia.com/bali/bali-wedding-offers/mulia-glass-house-ocean-view-package	D:/Website%20Work/test2/www.themulia.com/bali/bali-wedding-offers/mulia-glass-house-ocean-view-package.html	(from https://www.themulia.com/bali/weddings)
01:53:23	145887/145887	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:03:18%20GMT	https://www.themulia.com/bali/bali-wedding-offers/bali-eden-garden-wedding-package	D:/Website%20Work/test2/www.themulia.com/bali/bali-wedding-offers/bali-eden-garden-wedding-package.html	(from https://www.themulia.com/bali/weddings)
01:53:24	146019/146019	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2017:16:35%20GMT	https://www.themulia.com/bali/bali-wedding-offers/violet-ballroom-wedding-package-bali	D:/Website%20Work/test2/www.themulia.com/bali/bali-wedding-offers/violet-ballroom-wedding-package-bali.html	(from https://www.themulia.com/bali/weddings)
01:53:24	146607/146607	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2017:34:03%20GMT	https://www.themulia.com/bali/bali-wedding-offers/beachfront-unity-garden-wedding-bali	D:/Website%20Work/test2/www.themulia.com/bali/bali-wedding-offers/beachfront-unity-garden-wedding-bali.html	(from https://www.themulia.com/bali/weddings)
01:53:25	145689/145689	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:01:16%20GMT	https://www.themulia.com/bali/bali-wedding-offers/grand-ballroom-wedding-bali	D:/Website%20Work/test2/www.themulia.com/bali/bali-wedding-offers/grand-ballroom-wedding-bali.html	(from https://www.themulia.com/bali/weddings)
01:53:25	146444/146444	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:03:28%20GMT	https://www.themulia.com/bali/bali-wedding-offers/celebrate-special-occasion-mulia-privilege-points	D:/Website%20Work/test2/www.themulia.com/bali/bali-wedding-offers/celebrate-special-occasion-mulia-privilege-points.html	(from https://www.themulia.com/bali/weddings)
01:53:25	148151/148151	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2017:40:27%20GMT	https://www.themulia.com/jakarta/weddings/wedding-rfp	D:/Website%20Work/test2/www.themulia.com/jakarta/weddings/wedding-rfp.html	(from https://www.themulia.com/bali/weddings)
01:53:25	0/-1	---M--	301	error ('')			https://www.themulia.com/mulia-privilege	D:/Website%20Work/test2/www.themulia.com/mulia-privilege.1e4.delayed	(from https://www.themulia.com/bali/weddings)
01:53:26	0/-1	---M--	301	error ('')			https://www.themulia.com/mulia-privilege	D:/Website%20Work/test2/www.themulia.com/mulia-privilege.1e6.delayed	(from https://www.themulia.com/bali/meetings)
01:53:26	148654/148654	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2007:07:03%20GMT	https://www.themulia.com/bali/meeting-rfp	D:/Website%20Work/test2/www.themulia.com/bali/meeting-rfp.html	(from https://www.themulia.com/bali/meetings)
01:53:26	0/-1	---M--	301	error ('')			https://www.themulia.com/mulia-privilege	D:/Website%20Work/test2/www.themulia.com/mulia-privilege.1e8.delayed	(from https://www.themulia.com/bali/meetings)
01:53:26	5375/5375	---M-Z	200	added ('OK')	application/javascript	etag:W/%2214ff-q7xh1VgSlx+eyUpQoW7zORm2j3o%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-cmscombine@1/cmscombine.js	D:/Website%20Work/test2/cdn.jsdelivr.net/npm/@finsweet/attributes-cmscombine@1/cmscombine.js	(from https://www.themulia.com/bali/offers)
01:53:26	0/-1	---M--	301	error ('')			https://www.themulia.com/mulia-privilege	D:/Website%20Work/test2/www.themulia.com/mulia-privilege.1ea.delayed	(from https://www.themulia.com/bali/offers)
01:53:27	161455/161455	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:05:32%20GMT	https://www.themulia.com/bali/themulia/offer/extended-stay-bonus-nights	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/extended-stay-bonus-nights.html	(from https://www.themulia.com/bali/offers)
01:53:27	2356889/2356889	---M--	200	added ('OK')	image/jpeg	etag:%2270932e351ba78d71b80c2dcb4ea24f31%22	https://cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/695cad84a53dbb4513fb3f8a_Ajengan%20at%20Mulia%20Bali%2002.JPG	D:/Website%20Work/test2/cdn.prod.website-files.com/6624ff6a5db57a668993dd5e/695cad84a53dbb4513fb3f8a_Ajengan%20at%20Mulia%20Bali%2002.jpg	(from https://www.themulia.com/bali/meetings)
01:53:27	136674/136674	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:38%20GMT	https://www.themulia.com/bali/bali-dining-offers/edogin-teppanyaki-buffet-dinner	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/edogin-teppanyaki-buffet-dinner.html	(from https://www.themulia.com/bali/offers)
01:53:28	163230/163230	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2017:50:40%20GMT	https://www.themulia.com/bali/themulia/offer/mulia-bali-amex-platinum-privileges	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/mulia-bali-amex-platinum-privileges.html	(from https://www.themulia.com/bali/offers)
01:53:28	150524/150524	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:24%20GMT	https://www.themulia.com/bali/themulia/offer/exclusive-member-rates	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/exclusive-member-rates.html	(from https://www.themulia.com/bali/offers)
01:53:29	159306/159306	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:11%20GMT	https://www.themulia.com/bali/themulia/offer/mulia-bali-dream-escape-advance-purchase	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/mulia-bali-dream-escape-advance-purchase.html	(from https://www.themulia.com/bali/offers)
01:53:29	162075/162075	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:14:34%20GMT	https://www.themulia.com/bali/themulia/offer/half-board-package-gourmet-delights	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/half-board-package-gourmet-delights.html	(from https://www.themulia.com/bali/offers)
01:53:30	161742/161742	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:44%20GMT	https://www.themulia.com/bali/themulia/offer/from-mulia-with-love-stay-3-pay-2	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/from-mulia-with-love-stay-3-pay-2.html	(from https://www.themulia.com/bali/offers)
01:53:30	157323/157323	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:00:23%20GMT	https://www.themulia.com/bali/themulia/offer/best-flexible-rate	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/best-flexible-rate.html	(from https://www.themulia.com/bali/offers)
01:53:30	149972/149972	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Apr%202026%2017:23:38%20GMT	https://www.themulia.com/bali/themulia/offer/mulia-family-playcation-bali	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/mulia-family-playcation-bali.html	(from https://www.themulia.com/bali/offers)
01:53:31	149855/149855	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:01:58%20GMT	https://www.themulia.com/bali/themulia/offer/live-nights-at-the-bar	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/live-nights-at-the-bar.html	(from https://www.themulia.com/bali/offers)
01:53:31	150889/150889	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:20%20GMT	https://www.themulia.com/bali/themulia/offer/stay-longer-earn-more	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/stay-longer-earn-more.html	(from https://www.themulia.com/bali/offers)
01:53:32	150923/150923	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:27%20GMT	https://www.themulia.com/bali/themulia/offer/celebrate-special-occasion-mulia-privilege-points	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/celebrate-special-occasion-mulia-privilege-points.html	(from https://www.themulia.com/bali/offers)
01:53:33	150941/150941	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:37:24%20GMT	https://www.themulia.com/bali/themulia/offer/dine-earn-unlock-rewards	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/dine-earn-unlock-rewards.html	(from https://www.themulia.com/bali/offers)
01:53:33	150678/150678	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:13%20GMT	https://www.themulia.com/bali/themulia/offer/mulia-x-krisflyer	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/mulia-x-krisflyer.html	(from https://www.themulia.com/bali/offers)
01:53:33	151276/151276	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:54%20GMT	https://www.themulia.com/bali/themulia/offer/collecting-sweet-moments-with-mulia-bali	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/collecting-sweet-moments-with-mulia-bali.html	(from https://www.themulia.com/bali/offers)
01:53:34	151077/151077	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:06%20GMT	https://www.themulia.com/bali/themulia/offer/mulia-privilege-dining-points	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/mulia-privilege-dining-points.html	(from https://www.themulia.com/bali/offers)
01:53:34	150842/150842	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2017:27:58%20GMT	https://www.themulia.com/bali/themulia/offer/hotel-and-flight-package	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/hotel-and-flight-package.html	(from https://www.themulia.com/bali/offers)
01:53:34	150293/150293	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Apr%202026%2017:23:36%20GMT	https://www.themulia.com/bali/themulia/offer/indulge-sparkle-shine-ocean-pool-mulia-bali	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/indulge-sparkle-shine-ocean-pool-mulia-bali.html	(from https://www.themulia.com/bali/offers)
01:53:35	150585/150585	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:15%20GMT	https://www.themulia.com/bali/themulia/offer/floating-breakfast-bali-make-it-float	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/floating-breakfast-bali-make-it-float.html	(from https://www.themulia.com/bali/offers)
01:53:35	149570/149570	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Apr%202026%2017:25:33%20GMT	https://www.themulia.com/bali/themulia/offer/splashing-surprise-party	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/splashing-surprise-party.html	(from https://www.themulia.com/bali/offers)
01:53:35	149606/149606	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2018:41:36%20GMT	https://www.themulia.com/bali/themulia/offer/picnic-by-the-beach	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/picnic-by-the-beach.html	(from https://www.themulia.com/bali/offers)
01:53:36	149714/149714	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:53%20GMT	https://www.themulia.com/bali/themulia/offer/cinema-by-the-sea	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/cinema-by-the-sea.html	(from https://www.themulia.com/bali/offers)
01:53:36	149574/149574	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:39:57%20GMT	https://www.themulia.com/bali/themulia/offer/beachfront-bonfire	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/beachfront-bonfire.html	(from https://www.themulia.com/bali/offers)
01:53:36	149328/149328	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:46%20GMT	https://www.themulia.com/bali/themulia/offer/seaside-shisha	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/seaside-shisha.html	(from https://www.themulia.com/bali/offers)
01:53:37	148932/148932	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:10%20GMT	https://www.themulia.com/bali/themulia/offer/trx	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/trx.html	(from https://www.themulia.com/bali/offers)
01:53:37	149796/149796	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:28:27%20GMT	https://www.themulia.com/bali/themulia/offer/sound-therapy	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/sound-therapy.html	(from https://www.themulia.com/bali/offers)
01:53:37	149520/149520	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:16:49%20GMT	https://www.themulia.com/bali/themulia/offer/aerial-yoga	D:/Website%20Work/test2/www.themulia.com/bali/themulia/offer/aerial-yoga.html	(from https://www.themulia.com/bali/offers)
01:53:37	139815/139815	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:30%20GMT	https://www.themulia.com/bali-meeting-offers/ajengan-bali-garden-dining	D:/Website%20Work/test2/www.themulia.com/bali-meeting-offers/ajengan-bali-garden-dining.html	(from https://www.themulia.com/bali/offers)
01:53:38	134106/134106	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:32%20GMT	https://www.themulia.com/bali/bali-dining-offers/korean-charred-flavour-mulia-villas	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/korean-charred-flavour-mulia-villas.html	(from https://www.themulia.com/bali/offers)
01:53:38	135800/135800	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:38:14%20GMT	https://www.themulia.com/bali/bali-dining-offers/bebek-goreng-mulia	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/bebek-goreng-mulia.html	(from https://www.themulia.com/bali/offers)
01:53:38	135639/135639	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2018:59:18%20GMT	https://www.themulia.com/bali/bali-dining-offers/afternoon-tea	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/afternoon-tea.html	(from https://www.themulia.com/bali/offers)
01:53:39	134385/134385	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2018:59:14%20GMT	https://www.themulia.com/bali/bali-dining-offers/easter-petit-gateaux-cannele-mulia-bali-april-2026	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/easter-petit-gateaux-cannele-mulia-bali-april-2026.html	(from https://www.themulia.com/bali/offers)
01:53:42	134392/134392	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2018:59:17%20GMT	https://www.themulia.com/bali/bali-dining-offers/easter-basket-cannele-mulia-bali-april-2026	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/easter-basket-cannele-mulia-bali-april-2026.html	(from https://www.themulia.com/bali/offers)
01:53:42	134601/134601	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2018:59:21%20GMT	https://www.themulia.com/bali/bali-dining-offers/easter-delights-afternoon-tea-mulia-bali-april-2026	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/easter-delights-afternoon-tea-mulia-bali-april-2026.html	(from https://www.themulia.com/bali/offers)
01:53:42	134336/134336	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:01:12%20GMT	https://www.themulia.com/bali/bali-dining-offers/sapa-hidden-sky-bar-mulia-bali-april-2026	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/sapa-hidden-sky-bar-mulia-bali-april-2026.html	(from https://www.themulia.com/bali/offers)
01:53:43	134396/134396	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:12:53%20GMT	https://www.themulia.com/bali/bali-dining-offers/french-bistrot-soleil-mulia-bali-april-2026	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/french-bistrot-soleil-mulia-bali-april-2026.html	(from https://www.themulia.com/bali/offers)
01:53:43	134368/134368	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:57%20GMT	https://www.themulia.com/bali/bali-dining-offers/hokkaido-scallop-edogin-mulia-bali-april-2026	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/hokkaido-scallop-edogin-mulia-bali-april-2026.html	(from https://www.themulia.com/bali/offers)
01:53:43	134584/134584	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:01:16%20GMT	https://www.themulia.com/bali/bali-dining-offers/vibrant-sips-mulia-bali-april-2026	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/vibrant-sips-mulia-bali-april-2026.html	(from https://www.themulia.com/bali/offers)
01:53:44	134517/134517	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:04:35%20GMT	https://www.themulia.com/bali/bali-dining-offers/authentic-chicken-traditions-table8-mulia-bali-april-2026	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/authentic-chicken-traditions-table8-mulia-bali-april-2026.html	(from https://www.themulia.com/bali/offers)
01:53:44	135038/135038	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2018:59:24%20GMT	https://www.themulia.com/bali/bali-dining-offers/cakes-selections	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/cakes-selections.html	(from https://www.themulia.com/bali/offers)
01:53:45	136446/136446	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2018:21:55%20GMT	https://www.themulia.com/bali/bali-dining-offers/sixth-on-the-house-dine-6-pay-5	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/sixth-on-the-house-dine-6-pay-5.html	(from https://www.themulia.com/bali/offers)
01:53:45	135489/135489	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:01:20%20GMT	https://www.themulia.com/bali/bali-dining-offers/espresso-martini	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/espresso-martini.html	(from https://www.themulia.com/bali/offers)
01:53:45	135056/135056	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Apr%202026%2016:01:59%20GMT	https://www.themulia.com/bali/bali-dining-offers/mojito	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/mojito.html	(from https://www.themulia.com/bali/offers)
01:53:46	135607/135607	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2017:23:09%20GMT	https://www.themulia.com/bali/bali-dining-offers/the-joy-luck-club	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/the-joy-luck-club.html	(from https://www.themulia.com/bali/offers)
01:53:46	135994/135994	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2017:24:16%20GMT	https://www.themulia.com/bali/bali-dining-offers/let-it-flow-beverages-promotion-bali	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/let-it-flow-beverages-promotion-bali.html	(from https://www.themulia.com/bali/offers)
01:53:46	135560/135560	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:01:10%20GMT	https://www.themulia.com/bali/bali-dining-offers/tropical-affairs	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/tropical-affairs.html	(from https://www.themulia.com/bali/offers)
01:53:47	135750/135750	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2016:46:09%20GMT	https://www.themulia.com/bali/bali-dining-offers/romantic-dinner-for-two	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/romantic-dinner-for-two.html	(from https://www.themulia.com/bali/offers)
01:53:47	136257/136257	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:03:50%20GMT	https://www.themulia.com/bali/bali-dining-offers/bali-romantic-beachfront-dinner-by-oasis-pool	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/bali-romantic-beachfront-dinner-by-oasis-pool.html	(from https://www.themulia.com/bali/offers)
01:53:51	136672/136672	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Apr%202026%2019:53:45%20GMT	https://www.themulia.com/bali/bali-dining-offers/gift-card-extravaganza	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/gift-card-extravaganza.html	(from https://www.themulia.com/bali/offers)
01:53:51	136783/136783	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Apr%202026%2016:55:31%20GMT	https://www.themulia.com/bali/bali-dining-offers/romantic-dinner-mulia-nusa-dua-bali-reserved-for-romance	D:/Website%20Work/test2/www.themulia.com/bali/bali-dining-offers/romantic-dinner-mulia-nusa-dua-bali-reserved-for-romance.html	(from https://www.themulia.com/bali/offers)
